"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
"1088",-118.42,34.2,24,3148,908,2850,839,1.9549,221500,"<1H OCEAN"
"1089",-119.89,36.79,5,3821,705,2179,694,3.7821,80400,"INLAND"
"1090",-117.13,32.79,35,1362,243,698,255,3.6458,173800,"NEAR OCEAN"
"1091",-118.29,34.09,29,2240,792,2254,739,2.3317,172500,"<1H OCEAN"
"1092",-121.76,38.57,11,15018,3008,7984,2962,3.1371,201800,"INLAND"
"1093",-118.84,34.11,12,7508,1058,2484,965,5.8788,500001,"NEAR OCEAN"
"1094",-118.08,34.01,36,1248,322,1282,326,3.2031,147600,"<1H OCEAN"
"1095",-117.33,33.19,15,3672,845,1827,796,2.9716,173600,"NEAR OCEAN"
"1096",-117.28,32.83,34,2392,653,933,619,3.7306,500000,"NEAR OCEAN"
"1097",-121.27,38.14,40,929,257,576,229,2.125,137500,"INLAND"
"1098",-118.46,34.05,21,3639,1002,1489,983,4.6197,387500,"<1H OCEAN"
"1099",-118.57,34.18,36,2981,441,1243,413,NA,439800,"<1H OCEAN"
"1100",-120.86,37.77,28,1208,232,535,232,2.3523,94700,"INLAND"
"1101",-118.05,34.02,31,40,8,25,7,2.125,375000,"<1H OCEAN"
"1102",-122.02,36.99,30,2156,487,1023,458,2.7875,245000,"NEAR OCEAN"
"1103",-120.02,38.92,24,1194,246,414,151,3.2396,101900,"INLAND"
"1104",-117.08,33.13,17,8466,2628,7014,2267,2.1437,113700,"<1H OCEAN"
"1105",-118.05,33.86,16,2676,391,1377,395,NA,350400,"<1H OCEAN"
"1106",-118.15,33.86,34,2403,413,1385,386,4.4934,213800,"<1H OCEAN"
"1107",-118.27,34.92,20,873,175,422,159,2.9583,91700,"INLAND"
"1108",-118.29,34.01,42,814,223,511,188,2.3942,123200,"<1H OCEAN"
"1109",-118.44,34.5,5,1514,220,NA,215,NA,359000,"INLAND"
"1110",-118.31,34.08,27,1514,510,1603,518,2.8971,251100,"<1H OCEAN"
"1111",-121.74,36.92,17,2648,589,1193,540,2.4461,151700,"<1H OCEAN"
"1112",-117.92,34,36,116,30,193,35,3.8125,136300,"<1H OCEAN"
"1113",-118.57,34.17,31,1950,383,870,357,3.1875,500001,"<1H OCEAN"
"1114",-118.51,34.11,29,9013,1117,2919,1061,NA,500001,"<1H OCEAN"
"1115",-121.58,39.16,33,1897,378,888,385,2.1111,68700,"INLAND"
"1116",-117.14,33.15,16,1129,198,758,178,5.0346,174600,"<1H OCEAN"
"1117",-121.62,36.69,11,4712,1098,5982,1105,2.5986,135700,"<1H OCEAN"
"1118",-118.47,34.42,25,3223,524,1763,508,5.2887,183000,"<1H OCEAN"
"1119",-121.95,37.28,52,777,148,362,144,4.0208,262500,"<1H OCEAN"
"1120",-117.2,32.79,16,2079,394,746,383,5.0958,300000,"NEAR OCEAN"
"1121",-122.29,37.9,49,1283,238,576,236,3.3333,276800,NA
"1122",-118.46,34.32,10,5777,1112,2917,1056,4.1514,194100,"<1H OCEAN"
"1123",-117.06,32.57,18,1384,311,1429,287,1.3362,95000,"NEAR OCEAN"
"1124",-117.71,33.57,4,3289,753,1285,651,4.045,226000,"<1H OCEAN"
"1125",-118.48,34.24,32,2621,412,1285,414,NA,267600,"<1H OCEAN"
"1126",-118.26,33.97,44,1246,308,1031,295,1.9556,96300,"<1H OCEAN"
"1127",-117.92,34.03,35,1469,306,1285,308,3.9219,159500,"<1H OCEAN"
"1128",-119.74,34.41,30,2365,417,1053,409,5.5959,346200,"NEAR OCEAN"
"1129",-118.34,34.08,52,1421,163,495,167,NA,500001,NA
"1130",-116.91,32.75,5,8710,1614,4372,1527,4.7813,240900,"<1H OCEAN"
"1131",-121.25,37.95,46,2001,428,1384,401,1.9402,62200,"INLAND"
"1132",-116.89,33.75,23,2719,538,930,485,2.0154,81700,"INLAND"
"1133",-119.8,34.44,27,2674,419,1176,416,5.0294,280200,"NEAR OCEAN"
"1134",-122.82,38.64,29,2176,385,1117,374,3.8681,188600,"<1H OCEAN"
"1135",-121.59,37.01,16,6637,1171,3575,1162,4.3227,251500,"INLAND"
"1136",-119.35,36.52,39,3027,608,2199,592,2.6445,62000,"INLAND"
"1137",-120.82,35.31,16,3924,699,1325,638,2.5172,293900,"NEAR OCEAN"
"1138",-117.19,32.77,30,2747,640,3185,657,3.765,238000,NA
"1139",-122.25,37.86,52,1709,318,719,295,5.0463,456300,"NEAR BAY"
"1140",-120.06,39.15,22,2213,372,98,42,1.1912,170000,"INLAND"
"1141",-121.8,36.94,29,2377,476,1669,499,2.8214,190100,"<1H OCEAN"
"1142",-121.22,38.16,24,4411,776,2038,732,3.475,151200,"INLAND"
"1143",-121.99,38.36,33,146,31,75,31,3.5179,84400,"INLAND"
"1144",-117.9,34.06,35,1313,194,599,209,NA,287200,"<1H OCEAN"
"1145",-119.54,36.61,20,1490,318,1474,326,1.4937,54700,"INLAND"
"1146",-117.65,33.58,2,2411,354,703,217,NA,331400,NA
"1147",-117.38,33.19,26,4123,1145,1703,895,1.9891,500000,NA
"1148",-117.87,33.6,35,1598,398,782,411,5.1155,500000,NA
"1149",-118.4,33.92,32,2828,629,NA,534,4.5987,363800,"<1H OCEAN"
"1150",-121.72,38.54,16,2790,624,1386,636,3.1908,194300,"INLAND"
"1151",-120.66,38.61,19,2715,596,1301,473,2.5042,126400,"INLAND"
"1152",-118.29,33.88,36,1751,438,1175,419,3.0739,218600,"<1H OCEAN"
"1153",-121.29,37.97,52,2995,555,1392,503,1.7794,98800,"INLAND"
"1154",-122.27,37.84,52,1503,298,690,275,2.6033,162900,"NEAR BAY"
"1155",-121.64,39.11,18,3212,542,1817,508,3.3793,92900,"INLAND"
"1156",-119.04,35.36,36,1942,414,1051,411,1.8362,66900,"INLAND"
"1157",-122.15,38.06,10,3008,532,1381,522,5.3661,195800,"NEAR BAY"
"1158",-117.76,33.88,9,4838,759,2090,695,NA,307800,"<1H OCEAN"
"1159",-117.91,33.81,18,1181,353,781,340,2.5625,153100,"<1H OCEAN"
"1160",-119.15,34.83,6,8733,1600,2006,736,4.5724,168400,"INLAND"
"1161",-117.32,34.09,38,1585,345,1347,368,2.375,75300,"INLAND"
"1162",-118.23,34.1,38,1051,249,799,229,2.712,143800,"<1H OCEAN"
"1163",-115.59,32.69,30,935,177,649,148,2.5769,94400,"INLAND"
"1164",-118.28,34.1,44,2728,585,1227,567,4.0602,324000,NA
"1165",-121.31,38.97,16,1210,228,726,222,2.7083,82100,"INLAND"
"1166",-120.79,37.82,17,4227,729,1809,679,3.2667,269500,"INLAND"
"1167",-122.22,37.78,50,1776,473,1807,440,1.7276,102300,"NEAR BAY"
"1168",-118.4,34.07,22,2170,593,850,520,2.9107,500001,"<1H OCEAN"
"1169",-118.32,33.91,35,881,159,605,170,3.6654,184500,"<1H OCEAN"
"1170",-119,36.05,24,3208,691,1986,662,1.5506,52300,"INLAND"
"1171",-117.95,33.68,27,1732,303,1115,308,5.5312,239200,"<1H OCEAN"
"1172",-122.47,37.74,52,3688,640,1605,567,4.9537,365600,"NEAR BAY"
"1173",-117.55,33.95,17,3196,444,1581,462,5.9333,229400,NA
"1174",-118.47,34.27,17,1444,282,523,270,2.7353,192400,"<1H OCEAN"
"1175",-121.29,38.15,23,4183,633,NA,628,4.8787,175300,"INLAND"
"1176",-118.09,33.91,34,1582,343,1356,324,3.4211,141100,"<1H OCEAN"
"1177",-122.45,37.67,35,491,98,NA,97,4.4286,238600,"NEAR OCEAN"
"1178",-122.3,37.56,36,1379,228,750,227,5.5381,282000,NA
"1179",-117.99,33.79,33,2064,324,NA,315,4.5263,169000,"<1H OCEAN"
"1180",-118.24,33.95,36,2316,543,1938,507,1.25,97400,"<1H OCEAN"
"1181",-119.86,36.81,4,4530,1070,1804,837,3.3942,72100,"INLAND"
"1182",-119.24,34.27,32,4071,888,1900,874,3.2792,220500,"NEAR OCEAN"
"1183",-122.04,37.3,25,2366,417,1076,398,NA,345900,"<1H OCEAN"
"1184",-117.35,34.16,36,1717,348,1054,279,2.4444,73400,"INLAND"
"1185",-117.25,33.21,13,1203,292,1035,293,2.6339,117000,"<1H OCEAN"
"1186",-117.07,33.01,5,5870,977,NA,842,5.1998,294100,"<1H OCEAN"
"1187",-121.89,37.3,47,2355,426,961,428,5.3955,282300,NA
"1188",-121.12,37.73,35,1107,227,573,210,2.3924,102200,"INLAND"
"1189",-122.66,38.45,26,2081,339,906,323,4.4375,293500,"<1H OCEAN"
"1190",-120.45,34.87,4,1533,221,545,191,NA,328700,NA
"1191",-122.19,37.74,43,707,147,417,155,2.5139,83400,"NEAR BAY"
"1192",-122.43,37.75,52,2285,509,NA,456,4.7946,355600,"NEAR BAY"
"1193",-121.88,37.31,28,3085,552,1277,512,4.5795,262800,"<1H OCEAN"
"1194",-118.01,33.84,35,4166,713,2354,709,5.1775,213400,"<1H OCEAN"
"1195",-122.17,39.94,32,2352,477,1316,447,2.2292,57400,"INLAND"
"1196",-122.27,37.54,16,3913,565,1752,557,NA,419700,"NEAR BAY"
"1197",-117.94,34.08,34,1970,476,1269,406,4.064,201200,"<1H OCEAN"
"1198",-122.25,37.83,52,2376,559,939,519,3.1484,224100,"NEAR BAY"
"1199",-124.15,40.79,37,2692,488,1263,486,3.0216,86400,"NEAR OCEAN"
"1200",-117.99,34.12,35,1040,231,1040,242,2.5395,139200,"INLAND"
"1201",-121.48,38.56,46,1476,344,688,353,2.7316,134700,"INLAND"
"1202",-118.13,34.1,26,3050,825,2153,772,3.1103,214100,"<1H OCEAN"
"1203",-117.35,33.21,18,2971,606,2051,493,2.675,117100,"NEAR OCEAN"
"1204",-122.39,37.73,43,4864,972,3134,959,4.3393,217300,"NEAR BAY"
"1205",-122.2,37.43,22,3294,744,1337,655,5.2391,500001,"NEAR OCEAN"
"1206",-121.44,38.51,27,7212,1606,4828,1549,2.214,82400,"INLAND"
"1207",-119.79,34.4,20,3104,415,1061,380,NA,500001,"NEAR OCEAN"
"1208",-121.44,38.62,37,1607,385,972,354,1.9107,64700,"INLAND"
"1209",-120.41,37.16,21,1684,341,1052,312,2.0809,95800,"INLAND"
"1210",-118.3,33.73,47,2852,603,1130,560,4.194,293900,"NEAR OCEAN"
"1211",-119.09,35.33,9,7085,1148,3084,1052,4.997,142900,"INLAND"
"1212",-119.75,34.43,23,2982,837,1317,787,3.3776,283200,"NEAR OCEAN"
"1213",-120.83,35.33,14,4155,787,2112,755,4.4766,192700,"NEAR OCEAN"
"1214",-117.95,33.63,29,1496,282,463,215,6.0516,500001,"<1H OCEAN"
"1215",-118.46,34.2,13,2926,816,1867,802,3.5255,202700,"<1H OCEAN"
"1216",-117.62,33.42,27,1444,412,597,311,3.1395,310000,NA
"1217",-118.06,33.78,22,4048,562,1637,541,NA,355600,"<1H OCEAN"
"1218",-118.99,35.39,36,1438,348,1054,341,1.8319,55400,"INLAND"
"1219",-118.41,34,18,1307,441,884,456,2.9338,276300,NA
"1220",-118.08,33.88,26,1507,270,931,275,5.1645,244900,"<1H OCEAN"
"1221",-120.97,37.84,28,2368,430,1231,403,2.883,141900,"INLAND"
"1222",-117.26,33.26,9,4609,798,2582,746,4.3429,173900,"<1H OCEAN"
"1223",-117.81,33.69,5,1256,256,880,288,2.4233,450000,NA
"1224",-122.11,37.7,23,1689,461,828,443,2.1552,161400,"NEAR BAY"
"1225",-121.93,37.71,26,4822,845,2288,805,4.2281,206000,"<1H OCEAN"
"1226",-117.9,33.74,19,1566,379,NA,330,2.2105,180400,"<1H OCEAN"
"1227",-117.99,33.84,34,2079,343,NA,352,5.103,207000,"<1H OCEAN"
"1228",-121.7,36.6,19,3562,530,1607,505,5.0162,283100,"<1H OCEAN"
"1229",-118.37,33.87,18,2516,485,1128,433,5.0114,338600,"<1H OCEAN"
"1230",-118.21,33.93,41,619,138,636,145,2.5083,118100,"<1H OCEAN"
"1231",-117.01,32.8,17,1042,210,NA,215,3.1,84200,"<1H OCEAN"
"1232",-119.01,35.37,45,629,143,NA,139,1.7321,84400,"INLAND"
"1233",-117.08,32.61,27,2264,525,1485,468,3.3514,149100,"NEAR OCEAN"
"1234",-117.87,33.84,16,1545,354,NA,350,4.5112,139000,"<1H OCEAN"
"1235",-120.12,36.01,18,1165,334,1119,308,2.2167,48500,"INLAND"
"1236",-121.39,38.63,30,2930,739,1661,668,2.7813,118900,"INLAND"
"1237",-122.08,37.08,35,1541,297,791,277,4.425,204800,"NEAR OCEAN"
"1238",-115.9,33.34,19,1210,248,NA,155,1.7857,62800,"INLAND"
"1239",-118.41,34,35,684,161,381,159,2.8393,272000,"<1H OCEAN"
"1240",-121.89,37.29,38,1568,351,710,339,2.7042,286600,NA
"1241",-121.84,39.72,52,1457,389,802,342,0.9566,69000,"INLAND"
"1242",-118.14,33.89,33,2867,786,1774,705,2.9292,183400,"<1H OCEAN"
"1243",-120.46,34.65,22,1298,358,1272,363,1.6488,117500,"NEAR OCEAN"
"1244",-121.94,37.24,26,2561,388,1165,393,NA,363800,NA
"1245",-119.76,36.72,24,1240,265,1035,232,2.875,60600,"INLAND"
"1246",-118.29,33.93,31,3894,1017,3590,962,2.0437,137200,"<1H OCEAN"
"1247",-119.6,36.57,42,2311,439,1347,436,2.5556,69700,"INLAND"
"1248",-122.17,39.31,35,2791,552,1395,476,2.5625,62700,"INLAND"
"1249",-118.24,34,38,1715,414,1714,389,1.7132,108200,"<1H OCEAN"
"1250",-122.27,37.43,33,1601,223,629,215,NA,500001,"NEAR OCEAN"
"1251",-118.07,34.08,37,1210,252,733,243,2.806,214600,NA
"1252",-117.86,34.02,19,6300,937,3671,943,5.9716,262100,"<1H OCEAN"
"1253",-118.37,34.17,15,3327,1011,NA,857,2.3784,185400,"<1H OCEAN"
"1254",-117.34,33.98,10,17286,4952,9851,4616,1.7579,103400,"INLAND"
"1255",-120.45,36.86,34,673,173,539,182,2.3523,66000,"INLAND"
"1256",-122.06,37.54,20,6483,1068,3526,1060,5.0838,248200,"NEAR BAY"
"1257",-118.21,33.81,45,1693,337,1255,333,3.6923,159700,"NEAR OCEAN"
"1258",-119.64,36.35,23,3182,563,1525,585,3.8108,90400,"INLAND"
"1259",-122.49,37.76,52,1792,305,782,287,4.0391,332700,NA
"1260",-122.29,38.29,52,3217,742,1670,671,2.4398,163100,"NEAR BAY"
"1261",-122.17,37.88,32,3633,508,1393,506,NA,401800,NA
"1262",-118.35,34.1,20,2745,782,1161,739,3.9044,436400,"<1H OCEAN"
"1263",-117.24,33.05,11,5827,882,2588,842,NA,344200,"NEAR OCEAN"
"1264",-118.58,34.18,28,908,142,368,143,5.6159,340500,NA
"1265",-118.42,34.24,36,1181,220,775,218,4.7228,183800,"<1H OCEAN"
"1266",-118.43,33.99,35,2243,495,1135,465,4.3281,324000,"<1H OCEAN"
"1267",-120.92,37.6,12,4485,805,2445,832,3.7611,123100,"INLAND"
"1268",-122.52,37.93,34,2782,502,1219,507,5.0779,333900,"NEAR BAY"
"1269",-117.67,33.51,17,2112,480,1893,433,4.0388,120400,"<1H OCEAN"
"1270",-122.37,38.33,29,1868,291,NA,284,4.825,195100,"NEAR BAY"
"1271",-122.14,37.69,38,1571,317,874,301,4.4659,189100,"NEAR BAY"
"1272",-122.13,37.74,41,4400,666,1476,648,5,248900,NA
"1273",-122.03,37.34,25,5404,906,2338,883,6.0577,451800,"<1H OCEAN"
"1274",-122.26,41.66,17,1885,350,953,328,2.1607,61400,"INLAND"
"1275",-122.01,37.18,37,3852,652,1534,567,5.8596,318700,"<1H OCEAN"
"1276",-122.51,37.92,32,2622,541,1022,464,3.7647,375000,"NEAR BAY"
"1277",-122.33,37.55,51,2565,332,870,309,NA,500001,"NEAR OCEAN"
"1278",-121.94,38.89,15,1462,314,774,271,2.5478,91700,"INLAND"
"1279",-118,33.66,16,2809,708,1260,638,3.2353,252900,"NEAR OCEAN"
"1280",-117.67,33.61,23,3588,577,1695,569,6.1401,243200,"<1H OCEAN"
"1281",-121.04,37.7,52,349,59,121,40,3.3036,197500,"INLAND"
"1282",-118.08,33.92,34,2118,437,1414,442,3.7238,166800,"<1H OCEAN"
"1283",-116.15,33.64,10,1711,499,1896,443,1.6557,65400,"INLAND"
"1284",-118.38,34.28,22,4428,825,3152,836,4.7932,166300,"<1H OCEAN"
"1285",-118.42,34.09,40,3552,392,1024,370,NA,500001,"<1H OCEAN"
"1286",-117.04,32.55,15,2206,648,2511,648,1.6348,93200,"NEAR OCEAN"
"1287",-118.2,33.93,38,1626,307,1280,295,3.5313,146500,"<1H OCEAN"
"1288",-117.87,33.74,52,2411,526,2165,521,3.415,172500,"<1H OCEAN"
"1289",-122.24,37.85,52,2612,365,901,367,NA,391100,"NEAR BAY"
"1290",-121.11,38.91,24,2558,423,1149,403,4.0679,190500,"INLAND"
"1291",-118.19,34.1,39,2054,423,1205,403,4.239,213000,"<1H OCEAN"
"1292",-118.4,34.03,43,1006,201,520,199,NA,372800,NA
"1293",-121.97,38.35,17,5678,1116,3182,1135,3.7388,122000,"INLAND"
"1294",-117.31,34.41,14,3019,643,NA,582,1.5288,103400,"INLAND"
"1295",-122.19,37.44,38,3383,456,1203,465,NA,500001,NA
"1296",-121.26,37.96,35,1511,316,892,304,1.7898,63500,"INLAND"
"1297",-117.88,34.09,29,3416,790,2223,728,3.5109,186000,"<1H OCEAN"
"1298",-121.64,36.82,18,1819,283,919,295,4.1696,222500,NA
"1299",-122.12,37.45,38,1276,314,955,287,2.0096,155700,"NEAR BAY"
"1300",-121.65,36.67,52,2351,459,1169,439,2.8924,169600,"<1H OCEAN"
"1301",-118.6,34.07,16,319,59,149,64,4.625,433300,NA
"1302",-117.87,33.62,15,2209,275,735,274,NA,500001,"<1H OCEAN"
"1303",-121.95,37.28,19,7027,1847,3759,1753,3.1509,242900,"<1H OCEAN"
"1304",-121.66,36.71,27,4131,886,2002,815,3.2929,157500,"<1H OCEAN"
"1305",-122.25,37.77,52,859,157,429,158,4.3098,197900,"NEAR BAY"
"1306",-121.97,37.4,17,2937,558,1662,533,5.8792,255500,"<1H OCEAN"
"1307",-122.18,37.8,34,1355,195,442,195,NA,318200,"NEAR BAY"
"1308",-122.33,38.29,14,3541,499,1577,459,5.3351,269900,"NEAR BAY"
"1309",-122.32,37.57,52,499,148,318,145,2.9934,256300,NA
"1310",-122.26,38.02,5,3846,786,2053,716,5.0473,184800,"NEAR BAY"
"1311",-118.48,34.16,32,2108,309,769,274,NA,500001,"<1H OCEAN"
"1312",-117.54,33.82,6,202,29,75,28,4.125,216700,NA
"1313",-118.21,34.2,35,3646,552,1409,534,NA,500001,"<1H OCEAN"
"1314",-118.1,34.05,31,3559,734,NA,715,3.756,183300,"<1H OCEAN"
"1315",-119.61,36.56,34,1911,497,1886,481,1.625,53000,"INLAND"
"1316",-121.23,37.79,23,1985,424,1198,389,2.7734,116800,"INLAND"
"1317",-122.32,37.93,33,296,73,216,63,2.675,22500,"NEAR BAY"
"1318",-117.96,33.81,34,1416,277,980,284,4.7772,182500,"<1H OCEAN"
"1319",-118.17,33.88,29,815,206,590,183,3.0052,166700,"<1H OCEAN"
"1320",-121.91,39.03,48,1096,218,657,199,2.7841,65800,"INLAND"
"1321",-117.25,34.16,31,1516,238,596,255,4.3362,159400,"INLAND"
"1322",-117.13,34.07,34,2405,541,1342,514,2.8031,86900,"INLAND"
"1323",-118.44,34.27,36,1111,275,1333,266,3.5347,158100,"<1H OCEAN"
"1324",-123.21,39.13,27,1531,266,822,234,4.0469,127400,"<1H OCEAN"
"1325",-121.48,38.51,24,979,201,723,205,2.5926,72300,"INLAND"
"1326",-117.33,34.03,18,2342,402,1264,382,4.7986,123700,"INLAND"
"1327",-122.76,38.44,11,2895,524,1633,534,4.7283,170200,"<1H OCEAN"
"1328",-118.32,33.95,43,3819,708,1505,712,3.1719,183500,"<1H OCEAN"
"1329",-119.2,36.3,32,1355,363,1427,384,1.3444,45600,"INLAND"
"1330",-118.59,34.14,19,1303,155,450,145,NA,483100,NA
"1331",-117.27,34.13,40,1298,254,793,268,3.0721,83800,"INLAND"
"1332",-118.03,33.93,35,2470,416,1386,411,5.2736,179500,"<1H OCEAN"
"1333",-122.47,37.75,49,2747,472,1281,448,5.482,366300,"NEAR BAY"
"1334",-118.04,34.09,34,2597,461,1542,470,4.6211,248900,"INLAND"
"1335",-117.98,34.01,27,2643,418,1344,381,5.7057,262100,"<1H OCEAN"
"1336",-121.34,38.03,12,2707,433,1200,380,4.9861,133500,"INLAND"
"1337",-121.24,37.98,33,450,123,236,103,1.1964,80400,"INLAND"
"1338",-118.07,34.1,28,676,177,543,185,3.2361,187500,"<1H OCEAN"
"1339",-118.18,33.98,38,1477,374,1514,408,2.5703,178600,"<1H OCEAN"
"1340",-118.2,33.95,41,679,184,788,185,2.1406,165300,"<1H OCEAN"
"1341",-117.06,32.68,41,2665,515,1664,512,2.375,113500,"NEAR OCEAN"
"1342",-122.4,37.74,45,2462,509,1587,450,2.59,211800,"NEAR BAY"
"1343",-122.29,37.51,35,3040,520,1374,518,6.1004,426400,"NEAR OCEAN"
"1344",-122.43,37.78,49,2246,587,1277,546,2.9792,350000,"NEAR BAY"
"1345",-117.88,34.14,23,2308,322,1001,317,NA,355500,NA
"1346",-122.11,37.44,35,2016,349,1023,376,5.6413,376600,"NEAR BAY"
"1347",-117.05,32.59,16,4683,929,NA,865,3.0495,98300,"NEAR OCEAN"
"1348",-117.29,34.41,11,5934,1380,2756,1239,1.5758,108300,"INLAND"
"1349",-122.26,37.81,34,5871,1914,2689,1789,2.8406,335700,NA
"1350",-117.43,33.55,8,446,62,188,68,NA,465600,"<1H OCEAN"
"1351",-116.93,33.73,13,3603,573,1644,515,4.0433,132300,"INLAND"
"1352",-119.03,34.23,21,3284,487,1832,521,5.2773,250800,"<1H OCEAN"
"1353",-121.33,38.01,27,1612,234,630,255,5.318,155100,"INLAND"
"1354",-119.55,36.69,21,1551,423,1519,406,1.7132,55900,"INLAND"
"1355",-118.35,34.22,30,1260,222,638,229,4.1302,258300,"<1H OCEAN"
"1356",-119.34,36.22,38,2708,460,1260,455,3.0905,78200,"INLAND"
"1357",-117.96,33.92,18,3744,1027,1654,912,3.2158,215000,NA
"1358",-117.98,34.05,33,1560,315,1467,313,4.1429,159800,"<1H OCEAN"
"1359",-121.9,37.27,33,3410,583,1739,588,5.0714,255600,NA
"1360",-118.24,34.04,52,116,107,171,92,1.0769,112500,"<1H OCEAN"
"1361",-122.29,37.81,49,844,204,560,152,1.75,75000,"NEAR BAY"
"1362",-117.31,34.12,37,1412,343,1127,351,1.1667,70900,"INLAND"
"1363",-120.18,34.75,17,2074,382,1035,359,3.7958,400000,NA
"1364",-118.15,34.14,27,1499,426,755,414,3.875,258300,"<1H OCEAN"
"1365",-122.03,37.62,35,1298,236,632,204,3.8929,209500,"NEAR BAY"
"1366",-119.18,34.19,36,4519,1081,4818,1061,2.8561,179100,"NEAR OCEAN"
"1367",-121.88,37.32,30,1242,338,1438,325,2.6607,169300,"<1H OCEAN"
"1368",-121.01,37.37,41,1045,233,632,230,2.3583,95000,"INLAND"
"1369",-119.76,36.77,36,2507,466,NA,474,2.785,72300,"INLAND"
"1370",-118.22,34.05,41,1422,478,1640,434,1.6122,157100,"<1H OCEAN"
"1371",-122.43,37.79,52,6186,1566,2065,1374,5.8543,500001,"NEAR BAY"
"1372",-121.94,37.71,15,6473,1027,2484,970,5.0143,271100,"<1H OCEAN"
"1373",-118.41,33.89,34,2959,639,1143,593,NA,500001,"<1H OCEAN"
"1374",-122.47,37.87,36,4471,618,1315,582,NA,500001,"NEAR BAY"
"1375",-117.81,33.71,16,2666,387,1227,347,NA,302400,"<1H OCEAN"
"1376",-122.55,38.02,27,4985,711,1928,742,NA,361500,"NEAR BAY"
"1377",-117.71,33.47,17,2681,454,830,410,5.5507,345700,"<1H OCEAN"
"1378",-121.45,38.64,23,1481,343,NA,315,1.867,60600,"INLAND"
"1379",-118.35,34.1,16,2930,1038,1648,980,2.6458,372200,"<1H OCEAN"
"1380",-121.24,38.7,13,3243,488,1585,480,5.7133,166800,"INLAND"
"1381",-117.9,33.7,15,2289,686,982,634,4.5757,162500,"<1H OCEAN"
"1382",-116.96,33.79,21,2990,691,2108,660,2.0135,83000,"INLAND"
"1383",-120.31,36.65,24,943,209,NA,156,2.25,76600,"INLAND"
"1384",-121.88,37.67,25,2244,301,937,324,NA,296900,"INLAND"
"1385",-118.64,34.25,47,1315,290,581,268,5.4024,253000,NA
"1386",-122.81,38.08,19,1615,366,815,337,3.4609,238800,NA
"1387",-120.95,38.79,12,3247,579,1459,517,4.3981,202800,"INLAND"
"1388",-117.84,33.74,22,6072,1802,4715,1666,3.1353,121400,"<1H OCEAN"
"1389",-120.79,38.54,34,1133,254,495,187,2.05,68900,"INLAND"
"1390",-118.27,34.06,30,1771,788,NA,764,1.5885,154200,"<1H OCEAN"
"1391",-118.22,33.81,38,1486,359,1345,326,3.3988,147800,"NEAR OCEAN"
"1392",-118.09,33.9,37,1147,258,742,242,4.0461,153500,"<1H OCEAN"
"1393",-122.68,38.43,29,488,63,161,62,6.0774,334400,"<1H OCEAN"
"1394",-120.87,37.07,26,2036,401,1343,414,3.6331,88600,"INLAND"
"1395",-122.04,37.97,21,6445,1839,NA,1735,2.5841,112500,"NEAR BAY"
"1396",-121.66,36.89,15,2608,458,1531,457,5.5148,253500,"<1H OCEAN"
"1397",-118.23,33.96,39,405,163,686,164,1.695,94800,"<1H OCEAN"
"1398",-121.97,37.33,21,8275,1566,3636,1524,5.1506,302100,"<1H OCEAN"
"1399",-118.37,34.06,52,2402,506,878,464,4.0217,500001,"<1H OCEAN"
"1400",-117.17,32.81,26,2424,388,974,375,4.739,184100,"NEAR OCEAN"
"1401",-121.92,37.27,33,3280,569,1583,559,4.5625,253500,"<1H OCEAN"
"1402",-119.79,36.31,25,4984,1029,2414,961,2.2937,72300,"INLAND"
"1403",-117.16,32.89,5,8576,1952,5006,1827,4.3598,189100,"<1H OCEAN"
"1404",-117.89,33.71,16,1591,225,926,239,NA,266300,"<1H OCEAN"
"1405",-118.33,33.96,42,1686,361,737,319,2.3,189200,"<1H OCEAN"
"1406",-118.05,33.96,37,2622,652,2778,644,2.9714,160300,"<1H OCEAN"
"1407",-117.83,33.88,23,2365,355,1209,347,6.0132,259400,"<1H OCEAN"
"1408",-117.95,33.81,24,2749,498,NA,460,4.025,240700,"<1H OCEAN"
"1409",-117.97,33.89,17,1740,445,1158,412,2.8649,137500,"<1H OCEAN"
"1410",-121.35,38,22,3564,730,1539,699,3.675,152400,"INLAND"
"1411",-118.43,34.29,50,1181,265,1196,269,3.2095,167000,"<1H OCEAN"
"1412",-116.76,32.84,16,3311,702,1627,624,3.1196,187200,"<1H OCEAN"
"1413",-117.38,34.12,17,5959,1208,4115,1088,2.4053,105200,"INLAND"
"1414",-117.85,33.85,17,4678,1065,2427,1020,4.2276,254100,"<1H OCEAN"
"1415",-117.22,33.22,15,1430,343,NA,322,1.9571,162500,"<1H OCEAN"
"1416",-116.55,33.84,28,2992,562,676,346,5.7613,500001,"INLAND"
"1417",-122.24,37.86,52,1668,225,517,214,NA,500001,"NEAR BAY"
"1418",-118.14,33.84,45,1908,361,NA,342,4.575,336000,"<1H OCEAN"
"1419",-117.76,33.86,14,3666,442,1400,433,NA,500001,"<1H OCEAN"
"1420",-117.3,34.18,19,2526,381,1176,381,5.5136,137100,"INLAND"
"1421",-118.86,34.19,26,3135,480,1474,458,NA,243500,"<1H OCEAN"
"1422",-117.28,33.2,11,1472,261,1012,285,4.21,175600,"NEAR OCEAN"
"1423",-117,32.87,18,11544,1979,6296,1923,4.4904,150400,"<1H OCEAN"
"1424",-122.2,37.4,30,2612,338,980,324,NA,500001,NA
